id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
2662,Bangladesh Pratidin,৮ম ড্যাফোডিল ক্যাপ্টেন'স কাপ গলফ্ টুর্নামেন্ট-২০২৫ এর সমাপ্ত,https://www.bd-pratidin.com/sports/2025/10/24/1171581,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2663,Bangladesh Pratidin,ব্রাজিলে মোটরসাইকেল দুর্ঘটনায় ফুটবলারের মৃত্যু,https://www.bd-pratidin.com/sports/2025/10/24/1171570,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,1.0,0.96
2664,Bangladesh Pratidin,থাইল্যান্ডের কাছে ৩ গোলে হারল বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/10/24/1171514,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2665,Bangladesh Pratidin,২০২৮ সাল পর্যন্ত ইন্টার মায়ামিতে থাকছেন মেসি,https://www.bd-pratidin.com/sports/2025/10/24/1171349,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
2666,Bangladesh Pratidin,১৯ মাস পর সিরিজ জিতে দলের প্রশংসায় মিরাজ,https://www.bd-pratidin.com/sports/2025/10/24/1171331,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2667,Bangladesh Pratidin,বড় জয়ে সিরিজ বাংলাদেশের,https://www.bd-pratidin.com/sports/2025/10/23/1171159,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
2668,Bangladesh Pratidin,সৌম্য ফর্মে ফিরে আবারও দেখালেন আশার আলো,https://www.bd-pratidin.com/sports/2025/10/23/1171127,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
2669,Bangladesh Pratidin,"বিপর্যস্ত ক্যারিবীয় শিবির, সিরিজ জয়ের পথে টাইগাররা",https://www.bd-pratidin.com/sports/2025/10/23/1171124,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
2670,Bangladesh Pratidin,"টি-টোয়েন্টি দলে ফিরলেন লিটন, বাদ সাইফউদ্দিন",https://www.bd-pratidin.com/sports/2025/10/23/1171113,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.94,0.88
2671,Bangladesh Pratidin,বেলিংহ্যামের গোলে জুভেন্তাসকে হারাল রিয়াল,https://www.bd-pratidin.com/sports/2025/10/23/1170949,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2672,Bangladesh Pratidin,"ট্রটের চাকরি ছাড়ার গুঞ্জন, যা বললো আফগানিস্তান ক্রিকেট বোর্ড",https://www.bd-pratidin.com/sports/2025/10/23/1170941,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.92,0.78
2673,Bangladesh Pratidin,"এল ক্লাসিকো রিয়াল জিতবে, রামোসের ভবিষ্যদ্বাণী",https://www.bd-pratidin.com/sports/2025/10/23/1170939,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2674,Bangladesh Pratidin,৭২ বছর পুরনো লজ্জার সামনে লিভারপুল,https://www.bd-pratidin.com/sports/2025/10/23/1170937,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
2675,Bangladesh Pratidin,আফগানিস্তানকে ইনিংস ব্যবধানে হারালো জিম্বাবুয়ে,https://www.bd-pratidin.com/sports/2025/10/23/1170914,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
2676,Bangladesh Pratidin,১১ নম্বরে নেমে সর্বোচ্চ রানের রেকর্ড রাবাদার,https://www.bd-pratidin.com/sports/2025/10/22/1170761,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2677,Bangladesh Pratidin,ট্রফি না পেলে নাকভির পদত্যাগ দাবি করবে ভারত,https://www.bd-pratidin.com/sports/2025/10/22/1170569,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
2678,Bangladesh Pratidin,পিএসজির ৭ গোলের বন্যায় ভেসে গেল জার্মান ক্লাব,https://www.bd-pratidin.com/sports/2025/10/22/1170567,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
2679,Bangladesh Pratidin,"চোটে জর্জরিত দল নিয়েও বার্সার ছয় গোলের জয়, লোপেজের হ্যাটট্রিক",https://www.bd-pratidin.com/sports/2025/10/22/1170562,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2680,Bangladesh Pratidin,পিচ দেখে ভেবেছিলাম আমার টিভি নষ্ট: আকিল,https://www.bd-pratidin.com/sports/2025/10/22/1170545,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
2681,Bangladesh Pratidin,আফগানিস্তানের হোম ভেন্যু কিংস অ্যারিনা,https://www.bd-pratidin.com/sports/2025/10/22/1170520,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2682,Bangladesh Pratidin,"১৪ বলে ৩৯ রান, তবু সুপার ওভারে নেই রিশাদ! প্রতিপক্ষও অবাক",https://www.bd-pratidin.com/sports/2025/10/22/1170513,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2683,Bangladesh Pratidin,দুর্বল অলিম্পিয়াকোসের বিপক্ষে সতর্ক বার্সা কোচ,https://www.bd-pratidin.com/sports/2025/10/21/1170317,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2684,Bangladesh Pratidin,সাকিব-মাশরাফির রেকর্ড ভাঙলেন রিশাদ,https://www.bd-pratidin.com/sports/2025/10/21/1170316,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2685,Bangladesh Pratidin,বিশ্বকাপে ইংল্যান্ড ম্যাচ থেকে ছিটকে গেলেন হিলি,https://www.bd-pratidin.com/sports/2025/10/21/1170301,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.95,0.91
2686,Bangladesh Pratidin,এশিয়ান যুব গেমসে ইতিহাস! কাবাডিতে এলো প্রথম পদক,https://www.bd-pratidin.com/sports/2025/10/21/1170292,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2687,Bangladesh Pratidin,রিজওয়ানকে অধিনায়কত্ব থেকে সরানোয় তীব্র সমালোচনা আমিরের,https://www.bd-pratidin.com/sports/2025/10/21/1170283,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2688,Bangladesh Pratidin,৫০ ওভারই স্পিন করিয়ে ওয়ানডেতে ওয়েস্ট ইন্ডিজের ইতিহাস,https://www.bd-pratidin.com/sports/2025/10/21/1170278,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
2689,Bangladesh Pratidin,পিএসজি ভক্তদের জন্য জোড়া সুসংবাদ ও দুঃসংবাদ,https://www.bd-pratidin.com/sports/2025/10/20/1170004,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
2690,Bangladesh Pratidin,‘আমাদের একটু বেশি ধারাবাহিকতা তৈরি করতে হবে’,https://www.bd-pratidin.com/sports/2025/10/20/1169971,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.94,0.82
2691,Bangladesh Pratidin,মিরপুরের উইকেটকে অজুহাত হিসেবে দাঁড় করাতে চান পিয়েরে,https://www.bd-pratidin.com/sports/2025/10/20/1169962,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2692,Bangladesh Pratidin,"ক্যারিবীয়দের হোয়াইটওয়াশ করবে বাংলাদেশ, বিশ্বাস মুশতাকের",https://www.bd-pratidin.com/sports/2025/10/20/1169950,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
2693,Bangladesh Pratidin,তৃতীয় এশিয়ান ইয়ুথ গেমসে যাচ্ছেন সামির,https://www.bd-pratidin.com/sports/2025/10/20/1169941,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
2694,Bangladesh Pratidin,চোট কাটিয়ে চ্যাম্পিয়ন্স লিগে ফিরছেন দেম্বেলে,https://www.bd-pratidin.com/sports/2025/10/20/1169940,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
2695,Bangladesh Pratidin,আর্জেন্টিনাকে কাঁদিয়ে অনূর্ধ্ব–২০ বিশ্বকাপ শিরোপা জিতলো মরক্কো,https://www.bd-pratidin.com/sports/2025/10/20/1169785,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
2696,Bangladesh Pratidin,এমবাপের গোলে রিয়ালের জয়,https://www.bd-pratidin.com/sports/2025/10/20/1169755,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2697,Bangladesh Pratidin,অবশেষে দলে ফিরলেন উইলিয়ামসন,https://www.bd-pratidin.com/sports/2025/10/20/1169750,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
2698,Bangladesh Pratidin,লিভারপুলের ঘরের মাঠে ইউনাইটেডের দুর্দান্ত জয়,https://www.bd-pratidin.com/sports/2025/10/20/1169746,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
2699,Bangladesh Pratidin,রোমাঞ্চকর জয়ে ভারতকে হারিয়ে সেমিফাইনালে ইংল্যান্ড,https://www.bd-pratidin.com/sports/2025/10/20/1169718,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
2700,Bangladesh Pratidin,লাল কার্ড দেখার পর নিজেকে নির্দোষ দাবি বার্সা কোচের,https://www.bd-pratidin.com/sports/2025/10/19/1169597,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
2701,Bangladesh Pratidin,মৌসুমের প্রথম এল ক্লাসিকোয় নিষিদ্ধ বার্সা কোচ,https://www.bd-pratidin.com/sports/2025/10/19/1169403,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2702,Bangladesh Pratidin,আইসিসির পক্ষপাতদুষ্ট অবস্থান নিয়ে সমালোচনা পাকিস্তানের,https://www.bd-pratidin.com/sports/2025/10/19/1169382,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2703,Bangladesh Pratidin,"এমএলএসে মেসির রাজত্ব : ২৯ গোলসহ ১৯ অ্যাসিস্ট, পেলেন গোল্ডেন বুট",https://www.bd-pratidin.com/sports/2025/10/19/1169379,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2704,Bangladesh Pratidin,সতীর্থের চোটে অস্ট্রেলিয়া দলে ফিরলেন লাবুশেনে,https://www.bd-pratidin.com/sports/2025/10/19/1169370,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2705,Bangladesh Pratidin,মেসির হ্যাটট্রিকে মায়ামির বড় জয়,https://www.bd-pratidin.com/sports/2025/10/19/1169354,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.99,0.95
2706,Bangladesh Pratidin,ত্রোসারের গোলে জিতে শীর্ষে ফিরল আর্সেনাল,https://www.bd-pratidin.com/sports/2025/10/19/1169352,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2707,Bangladesh Pratidin,ওয়েস্ট ইন্ডিজের বিপক্ষে টাইগারদের সম্ভাব্য একাদশ,https://www.bd-pratidin.com/sports/2025/10/18/1168999,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2708,Bangladesh Pratidin,ছেলে আলিয়ারের সঙ্গে ক্রিকেটে মাতলেন শাহিন আফ্রিদি,https://www.bd-pratidin.com/sports/2025/10/18/1168988,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
2709,Bangladesh Pratidin,বাংলাদেশ-ওয়েস্ট ইন্ডিজ ম্যাচ চলাকালীন ট্রাফিক নির্দেশনা,https://www.bd-pratidin.com/sports/2025/10/18/1168984,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
2710,Bangladesh Pratidin,গর্ভে সাত মাসের সন্তান নিয়ে ১০ কিলোমিটার দৌড়ালেন অ্যাথলেট,https://www.bd-pratidin.com/sports/2025/10/18/1168975,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2711,Bangladesh Pratidin,ঘরের মাঠে জয়ে ওয়েস্ট ইন্ডিজ সিরিজ শুরু করতে চায় টাইগাররা,https://www.bd-pratidin.com/sports/2025/10/18/1168974,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2712,Bangladesh Pratidin,এল ক্লাসিকোর আগে সুসংবাদ দিলেন বার্সা কোচ,https://www.bd-pratidin.com/sports/2025/10/18/1168973,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2713,Bangladesh Pratidin,ফিফা র‌্যাংকিংয়ে উন্নতি বাংলাদেশ-আর্জেন্টিনার,https://www.bd-pratidin.com/sports/2025/10/17/1168739,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
2714,Bangladesh Pratidin,ক্রিকেটারদের সোশ্যাল মিডিয়া থেকে দূরে থাকার পরামর্শ কোচের,https://www.bd-pratidin.com/sports/2025/10/17/1168737,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
2715,Bangladesh Pratidin,ফোর্বস জরিপ: ২০২৫ সালে আয়ে শীর্ষে রোনালদো,https://www.bd-pratidin.com/sports/2025/10/17/1168731,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2716,Bangladesh Pratidin,জাকেরকে নিয়ে বিতর্কে মুখ খুললেন ফিল সিমন্স,https://www.bd-pratidin.com/sports/2025/10/17/1168712,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2717,Bangladesh Pratidin,২০২৬ বিশ্বকাপ ফুটবল: প্রথম ধাপে বিক্রি হলো ১০ লাখের বেশি টিকিট,https://www.bd-pratidin.com/sports/2025/10/17/1168694,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2718,Bangladesh Pratidin,ভারত সিরিজ থেকে ছিটকে গেলেন ক্যামেরন গ্রিন,https://www.bd-pratidin.com/sports/2025/10/17/1168654,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2719,Bangladesh Pratidin,অস্ট্রেলিয়ার বিপক্ষে টস জিতে ব্যাটিংয়ে বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/10/16/1168368,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2720,Bangladesh Pratidin,পেনাল্টি-ব্যর্থতা ভুলে এবার বিশ্বকাপ ট্রফি চান কেইন,https://www.bd-pratidin.com/sports/2025/10/16/1168366,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
2721,Bangladesh Pratidin,"এনসিএলের সূচি প্রকাশ, নতুন দল ময়মনসিংহ",https://www.bd-pratidin.com/sports/2025/10/16/1168363,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2722,Bangladesh Pratidin,কোচিংয়ে নাম লেখালেন গ্লেন ম্যাক্সওয়েল,https://www.bd-pratidin.com/sports/2025/10/16/1168351,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2723,Bangladesh Pratidin,চিত্র সাংবাদিকদের ভিড়ে মেজাজ হারালেন বুমরাহ,https://www.bd-pratidin.com/sports/2025/10/16/1168349,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
2724,Bangladesh Pratidin,আজ বিশ্ব চ্যাম্পিয়নদের মুখোমুখি বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/10/16/1168348,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,1.0,0.97
2725,Bangladesh Pratidin,রেকর্ড গড়ে যা বললেন রোনালদো,https://www.bd-pratidin.com/sports/2025/10/15/1168112,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
2726,Bangladesh Pratidin,নিজের নামে ফুটবল টুর্নামেন্ট আনছেন মেসি,https://www.bd-pratidin.com/sports/2025/10/15/1168098,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2727,Bangladesh Pratidin,"ওয়ানডের শীর্ষ অলরাউন্ডার এখন ওমরজাই, বোলার রশিদ",https://www.bd-pratidin.com/sports/2025/10/15/1168083,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2728,Bangladesh Pratidin,বিশ্বকাপ বাছাইয়ে এখন সর্বোচ্চ গোলদাতা রোনালদো,https://www.bd-pratidin.com/sports/2025/10/15/1168047,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
2729,Bangladesh Pratidin,"১০ উইকেট নিলেন পাকিস্তানের নোমান, হারল দক্ষিণ আফ্রিকা",https://www.bd-pratidin.com/sports/2025/10/15/1168043,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2730,Bangladesh Pratidin,ওয়েস্ট ইন্ডিজ সিরিজের টিকিটের মূল্য প্রকাশ করল বিসিবি,https://www.bd-pratidin.com/sports/2025/10/15/1168027,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.99,0.94
2731,Bangladesh Pratidin,"শেষ ওয়ানডেতে টস হেরে ফিল্ডিংয়ে বাংলাদেশ, একাদশে চার পরিবর্তন",https://www.bd-pratidin.com/sports/2025/10/14/1167678,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2732,Bangladesh Pratidin,ইতিহাস গড়ে বিশ্বকাপে আটলান্টিকের ছোট দ্বীপদেশ,https://www.bd-pratidin.com/sports/2025/10/14/1167672,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2733,Bangladesh Pratidin,পাকিস্তানের সাবেক তারকা ক্রিকেটারের মৃত্যু,https://www.bd-pratidin.com/sports/2025/10/14/1167670,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,1.0,0.85
2734,Bangladesh Pratidin,"হংকংয়ে আজ ঘুরে দাঁড়াতে চায় বাংলাদেশ, লক্ষ্য ৩ পয়েন্ট",https://www.bd-pratidin.com/sports/2025/10/14/1167647,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
2735,Bangladesh Pratidin,হোয়াইটওয়াশ এড়ানোর চ্যালেঞ্জ নিয়ে সন্ধ্যায় মাঠে নামছে টাইগাররা,https://www.bd-pratidin.com/sports/2025/10/14/1167638,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2736,Bangladesh Pratidin,লড়াই করেও হারল টাইগ্রেসরা,https://www.bd-pratidin.com/sports/2025/10/14/1167617,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2737,Bangladesh Pratidin,২০২৬ বিশ্বকাপে জায়গা করে নিল ঘানা,https://www.bd-pratidin.com/sports/2025/10/13/1167229,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
