id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
2296,The Daily Star,"সুপারকোপার ফাইনালে এমবাপের আচরণে প্রশ্ন, ক্ষুব্ধ বার্সা সমর্থকরা",https://bangla.thedailystar.net/sports/football/news-731211,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2297,The Daily Star,"'মোস্তাফিজ থাকলে নিরাপত্তা ঝুঁকি', আইসিসির এমন চিঠির দাবি আসিফ নজরুলের",https://bangla.thedailystar.net/sports/cricket/news-731196,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2298,The Daily Star,বোলারদের দাপটে রংপুরকে হারাল সিলেট,https://bangla.thedailystar.net/sports/cricket/news-731156,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.97,0.92
2299,The Daily Star,টি-টোয়েন্টি বিশ্বকাপের আগে চোট সমস্যায় ভারত,https://bangla.thedailystar.net/sports/cricket/news-731141,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
2300,The Daily Star,বাংলাদেশের জন্য ভারতের মধ্যেই বিকল্প ভেন্যু ভাবছে আইসিসি!,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-731116,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2301,The Daily Star,৫ ম্যাচে ৭ গোল: ‘অবিশ্বাস্য’ রাফিনিয়ায় মুগ্ধ ফ্লিক,https://bangla.thedailystar.net/sports/football/news-731071,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2302,The Daily Star,‘আমি আসলে বাজবলের চেয়ে ট্র্যাভ-বলই বেশি পছন্দ করি’,https://bangla.thedailystar.net/sports/cricket/interview/news-731041,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
2303,The Daily Star,"মাইলফলক নয়, কোহলির কাছে জয়ের নেশাই বড়",https://bangla.thedailystar.net/sports/cricket/news-731036,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
2304,The Daily Star,রোমাঞ্চকর লড়াইয়ে রিয়ালকে হারিয়ে স্প্যানিশ সুপার কাপ ধরে রাখল বার্সা,https://bangla.thedailystar.net/sports/football/news-731026,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2305,The Daily Star,"বাবার সামনে অভিষেকেই ঝলক, ইসাখিলের ব্যাটে জিতল নোয়াখালী",https://bangla.thedailystar.net/sports/cricket/news-730981,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.94,0.9
2306,The Daily Star,"বাবার হাত থেকে ক্যাপ, তারপর বাবার সঙ্গেই ব্যাটিং",https://bangla.thedailystar.net/sports/pictures/news-730961,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2307,The Daily Star,মেসি-স্কালোনির গোপন বৈঠকে কী কথা হলো?,https://bangla.thedailystar.net/sports/football/news-730941,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
2308,The Daily Star,জিও নিউজের প্রতিবেদন: বিশ্বকাপে বাংলাদেশের ম্যাচ আয়োজনে আগ্রহী পাকিস্তান,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-730936,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
2309,The Daily Star,পিএসএল শুরুর আগেই মুলতানকে বিক্রির ভাবনায় পিসিবি,https://bangla.thedailystar.net/sports/cricket/news-730916,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2310,The Daily Star,বিশ্বকাপ প্লে-অফের আগে বাড়তি অনুশীলন নেই ইতালির,https://bangla.thedailystar.net/sports/football/news-730871,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.94,0.92
2311,The Daily Star,রাশফোর্ডকে স্থায়ীভাবে রেখে দিতে চায় বার্সেলোনা,https://bangla.thedailystar.net/sports/football/news-730866,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2312,The Daily Star,"এক ট্রফি, দুই বাস্তবতা: সুপার কাপে মুখোমুখি বার্সেলোনা ও রিয়াল",https://bangla.thedailystar.net/sports/football/news-730801,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2313,The Daily Star,হৃদয়-খুশদিলকে ম্লান করে রাজশাহীর নায়ক ওয়াসিম-শান্ত,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730826,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
2314,The Daily Star,সবার আগে প্লে-অফে রিশাদের হোবার্ট হ্যারিকেনস,https://bangla.thedailystar.net/sports/cricket/news-730766,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2315,The Daily Star,"বিপিএলে ব্যাটারদের রানখরা, ঘনীভূত হচ্ছে দুশ্চিন্তা",https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730731,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
2316,The Daily Star,‘নিখুঁত জয়’ নিয়ে সেমিফাইনালে উঠার আনন্দ সালাহর,https://bangla.thedailystar.net/sports/football/news-730711,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2317,The Daily Star,বাংলাদেশে এখন কোনো টপ প্লেয়ার নেই: মঈন আলী,https://bangla.thedailystar.net/sports/cricket/interview/news-730706,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
2318,The Daily Star,এনডিটিভির প্রতিবেদন: বাংলাদেশের অনড় অবস্থানে কঠিন চ্যালেঞ্জের মুখে জয় শাহ,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-730661,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
2319,The Daily Star,বিশ্বকাপের দল থেকে বাদ পড়া নিয়ে মুখ খুললেন গিল,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-730611,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.94,0.82
2320,The Daily Star,"চট্টগ্রামের জন্য দুসংবাদ, বিপিএল শেষ রসিংটনের",https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730606,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.97,0.91
2321,The Daily Star,রিশাদকে ‘ওয়ার্ল্ড ক্লাস’ আখ্যা দিয়ে প্রশংসায় ভাসালেন হোবার্টের অধিনায়ক,https://bangla.thedailystar.net/sports/cricket/news-730531,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2322,The Daily Star,"মাঠে ফেরার লড়াইয়ে নেইমার, লক্ষ্য ২০২৬ বিশ্বকাপ",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-730496,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2323,The Daily Star,খেলার মাঠে মারা গেলেন ভারতীয় ক্রিকেটার,https://bangla.thedailystar.net/sports/cricket/news-730491,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,1.0,0.92
2324,The Daily Star,বিশ্বকাপের প্রস্তুতির জন্য বিগ ব্যাশ খেলবেন না হেড,https://bangla.thedailystar.net/sports/cricket/news-730466,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.97,0.9
2325,The Daily Star,হকির ‘স্ল্যাপ’ আর শটপুটের শক্তিই গড়ে দিয়েছে ক্রিকেটার জুয়াইরিয়াকে,https://bangla.thedailystar.net/sports/cricket/interview/news-730436,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
2326,The Daily Star,লিওঁতে খেলে বিশ্বকাপে খেলার স্বপ্ন পূরণ করতে চান এন্দ্রিক,https://bangla.thedailystar.net/sports/football/news-730431,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2327,The Daily Star,"বিপিএলে আবার মৃত্যুঞ্জয়ের হ্যাটট্রিক, গড়লেন রেকর্ড",https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730381,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
2328,The Daily Star,সেমেনিওকে পাওয়ার লড়াইয়ে জয়ী ম্যান সিটি,https://bangla.thedailystar.net/sports/football/news-730371,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2329,The Daily Star,শেষ বলে ২ রানের চাহিদা মিটিয়ে চট্টগ্রামের নাটকীয় জয়,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730336,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2330,The Daily Star,খরা কাটিয়ে বিগ ব্যাশে রিশাদের সেরা বোলিং,https://bangla.thedailystar.net/sports/cricket/news-730326,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.94,0.92
2331,The Daily Star,"তামিমকে ‘ভারতীয় দালাল’ বললেন বিসিবি পরিচালক, তাসকিন-মুমিনুল-তাইজুলদের প্রতিবাদ",https://bangla.thedailystar.net/sports/cricket/news-730301,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2332,The Daily Star,নিরাপত্তা শঙ্কায় আইসিসিকে চিঠি বিসিবির,https://bangla.thedailystar.net/sports/cricket/news-730256,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
2333,The Daily Star,'ফ্লোরেন্তিনো তোমাকে বের করে দেবে!' সুপারকোপায় ভিনিসিয়ুস-সিমিওনের উত্তপ্ত মুহূর্ত,https://bangla.thedailystar.net/sports/football/news-730226,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
2334,The Daily Star,ব্র্যাডলিকে ধাক্কা দেওয়ার ঘটনায় ক্ষমা চাইলেন মার্তিনেল্লি,https://bangla.thedailystar.net/sports/football/news-730196,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
2335,The Daily Star,কোর্তুয়ার নৈপুণ্যে ফাইনালে হচ্ছে এল ক্লাসিকো,https://bangla.thedailystar.net/sports/football/news-730191,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2336,The Daily Star,সিদ্ধান্ত নিতে হবে বাংলাদেশের ক্রিকেটের ভবিষ্যৎ ও স্বার্থ বিবেচনা করে: তামিম,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-730171,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2337,The Daily Star,সিলেটের জয়ে ব্যাটে-বলে নায়ক মঈন আলি,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730141,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2338,The Daily Star,ফিজ আপাদমস্তক পেশাদার: আর্থার,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730111,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
2339,The Daily Star,"বিশ্বকাপ বাছাইয়ের দলে নতুন মুখ জুয়াইরিয়া, ফিরলেন পিংকি",https://bangla.thedailystar.net/sports/cricket/news-730086,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2340,The Daily Star,"ওয়াসিম ঝড়ে ম্লান সৌম্যের ফিফটি, নোয়াখালীর টানা ষষ্ঠ হার",https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-730046,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
2341,The Daily Star,বিশ্বকাপে অফসাইড সিদ্ধান্তে এআইচালিত 'থ্রিডি অ্যাভাটার' ব্যবহার করবে ফিফা,https://bangla.thedailystar.net/sports/football/news-730001,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2342,The Daily Star,এসসিজিতে খাওয়াজার আবেগঘন বিদায়,https://bangla.thedailystar.net/sports/cricket/news-729981,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2343,The Daily Star,'টি-টোয়েন্টিতে আফগানদের সাফল্যের পেছনে ব্যক্তিগত পরিশ্রম',https://bangla.thedailystar.net/sports/cricket/news-729936,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
2344,The Daily Star,ম্যানসিটি ও ভিলার পয়েন্ট খোয়ানোয় শিরোপা দৌড়ে বড় সুবিধা আর্সেনালের,https://bangla.thedailystar.net/sports/football/news-729926,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
2345,The Daily Star,শেষ টেস্টও জিতে ৪-১ ব্যবধানে অ্যাশেজ অস্ট্রেলিয়ার,https://bangla.thedailystar.net/sports/cricket/news-729916,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,1.0,0.97
2346,The Daily Star,আতলেতিককে উড়িয়ে দিয়ে স্প্যানিশ কাপের ফাইনালে বার্সেলোনা,https://bangla.thedailystar.net/sports/football/news-729911,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2347,The Daily Star,শ্রীলঙ্কাকে উড়িয়ে ‘বিশ্বকাপের প্রস্তুতি’ শুরু পাকিস্তানের,https://bangla.thedailystar.net/sports/cricket/news-729901,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2348,The Daily Star,জয়-মেহেদীর ঝড়ো ব্যাটিংয়ের পর আমির জামালের তোপ,https://bangla.thedailystar.net/sports/cricket/news-729871,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
2349,The Daily Star,"নারী টি-টোয়েন্টি বিশ্বকাপ বাছাইপর্ব নেপালে, সূচি ঘোষণা",https://bangla.thedailystar.net/sports/cricket/news-729836,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2350,The Daily Star,বিশ্বকাপ ধরে রাখার মিশনে আর্জেন্টিনা: সব আলো এখনো মেসিকে ঘিরেই,https://bangla.thedailystar.net/sports/football/news-729826,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
2351,The Daily Star,"লিগে ঘাটতি আছে, তবু না থাকার চেয়ে ভালো: বাটলার",https://bangla.thedailystar.net/sports/football/news-729796,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2352,The Daily Star,'আমরা আমাদের সিদ্ধান্তে অনড় থাকব',https://bangla.thedailystar.net/sports/cricket/news-729766,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
2353,The Daily Star,"নাসিরের ব্যাটে ঢাকার জয়, হেরেই চলেছে নোয়াখালী",https://bangla.thedailystar.net/sports/cricket/news-729741,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
2354,The Daily Star,"সান্তোসের সঙ্গে নতুন চুক্তি নেইমারের, লক্ষ্য ২০২৬ বিশ্বকাপ",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-729721,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2355,The Daily Star,অনবদ্য সেঞ্চুরিতে বেথেলের লড়াই সত্ত্বেও চালকের আসনে অস্ট্রেলিয়া,https://bangla.thedailystar.net/sports/cricket/news-729691,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
2356,The Daily Star,আইসিসির কাছ থেকে যে জবাব পেল বিসিবি,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-729671,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2357,The Daily Star,"বিশ্বকাপ খেলতে হলে ভারতেই যেতে হবে, এই দাবি নাকচ করল বিসিবি",https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-729651,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
2358,The Daily Star,বিশ্বকাপের মাঝে ছুটি নিয়ে নিউজিল্যান্ডে ফিরতে পারেন হেনরি-ফার্গুসন,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-729616,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.96,0.82
2359,The Daily Star,"ক্রিকইনফোর দাবি: বিসিবিকে আইসিসি জানিয়েছে, বিশ্বকাপ খেলতে হলে ভারতেই যেতে হবে",https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-729601,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.99,0.91
2360,The Daily Star,আইপিএল থেকে বিতর্কিতভাবে বাদ পড়া মোস্তাফিজকে স্বাগত জানাল পিএসএল,https://bangla.thedailystar.net/sports/cricket/news-729576,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.87}",gemma-3-4b-it,0.95,0.87
2361,The Daily Star,টি-টোয়েন্টি বিশ্বকাপের দল ঘোষণা করল বাংলাদেশের গ্রুপসঙ্গী নেপাল,https://bangla.thedailystar.net/sports/sports-special/t20-world-cup-2026/news-729551,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
2362,The Daily Star,বাংলাদেশের বিশ্বকাপ ভবিষ্যৎ: আইসিসির সামনে যেসব পথ,https://bangla.thedailystar.net/star-multimedia/sports-multimedia/news-729541,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
2363,The Daily Star,স্প্যানিশ সুপার কাপে এমবাপেকে পাচ্ছে না রিয়াল,https://bangla.thedailystar.net/sports/football/news-729511,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
2364,The Daily Star,আইপিএল খেলার ইচ্ছা থাকলেও আগামীতে নাম দেওয়া নিয়ে ভাববেন তানজিম,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-729486,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.94,0.91
2365,The Daily Star,বিগ ব্যাশে রিশাদের সাফল্য বাংলাদেশের বড় অর্জন: ইমরুল কায়েস,https://bangla.thedailystar.net/sports/sports-special/bpl-2026/news-729476,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
2366,The Daily Star,শ্রীলঙ্কার টি-টোয়েন্টি দলে ফিরলেন টেস্ট অধিনায়ক ধনঞ্জয়া,https://bangla.thedailystar.net/sports/cricket/news-729461,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
2367,The Daily Star,মোস্তাফিজকে ছাড়ার সিদ্ধান্তে অজ্ঞাত ছিলেন বিসিসিআই কর্মকর্তারাই,https://bangla.thedailystar.net/sports/cricket/news-729411,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
2368,The Daily Star,হেড-স্মিথের জোড়া সেঞ্চুরিতে পঞ্চম অ্যাশেজ টেস্টে দাপট অস্ট্রেলিয়ার,https://bangla.thedailystar.net/sports/cricket/news-729401,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
2369,The Daily Star,বার্সেলোনা থেকে রাশফোর্ডকে ফেরাতে পারে ম্যানচেস্টার ইউনাইটেড,https://bangla.thedailystar.net/sports/football/news-729376,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.65}",gemma-3-4b-it,0.94,0.65
2370,The Daily Star,অস্ট্রেলিয়ান ওপেনে রেকর্ড প্রাইজমানি,https://bangla.thedailystar.net/sports/other-sports/tennis/news-729366,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
